year,week,top_12_gross,top_12_change,total_gross,total_change,movies_count,top_movie,week_num,table_link,inflation_adjustment,infl_adj_top_12,infl_adj_total
1993,Dec. 31-Jan. 6,"$96,707,216 ",-23.20%,"$105,807,063 ",-22.10%,23,Mrs. Doubtfire,53,/weekly/chart/?yr=1993&wk=53&p=.htm,1.9614,"$189,676,955 ","$207,524,964.14 "
1993,Dec. 24-30,"$125,967,182 ",44.50%,"$135,844,494 ",51.00%,22,Mrs. Doubtfire,52,/weekly/chart/?yr=1993&wk=52&p=.htm,1.9614,"$247,066,067 ","$266,438,959.25 "
1993,Dec. 17-23,"$87,151,620 ",42.80%,"$89,950,261 ",44.80%,20,Pelican Brief,51,/weekly/chart/?yr=1993&wk=51&p=.htm,1.9614,"$170,935,061 ","$176,424,183.41 "
1993,Dec. 10-16,"$61,028,466 ",17.50%,"$62,141,702 ",14.70%,18,Wayne's World 2,50,/weekly/chart/?yr=1993&wk=50&p=.htm,1.9614,"$119,698,344 ","$121,881,792.33 "
1993,Dec. 3-9,"$51,950,048 ",-39.80%,"$54,167,037 ",-41.00%,15,Mrs. Doubtfire,49,/weekly/chart/?yr=1993&wk=49&p=.htm,1.9614,"$101,892,365 ","$106,240,661.94 "
1993,Nov. 26-Dec. 2,"$86,280,406 ",7.20%,"$91,836,744 ",5.70%,19,Mrs. Doubtfire,48,/weekly/chart/?yr=1993&wk=48&p=.htm,1.9614,"$169,226,304 ","$180,124,241.86 "
1993,Nov. 19-25,"$80,475,598 ",32.00%,"$86,893,896 ",28.70%,23,Addams Family Values,47,/weekly/chart/?yr=1993&wk=47&p=.htm,1.9614,"$157,841,028 ","$170,429,573.80 "
1993,Nov. 12-18,"$60,961,336 ",7.40%,"$67,501,888 ",6.20%,19,The Three Musketeers (1993),46,/weekly/chart/?yr=1993&wk=46&p=.htm,1.9614,"$119,566,678 ","$132,395,007.38 "
1993,Nov. 5-11,"$56,762,750 ",11.80%,"$63,549,470 ",14.00%,18,Nightmare Before Christmas,45,/weekly/chart/?yr=1993&wk=45&p=.htm,1.9614,"$111,331,771 ","$124,642,921.84 "
1993,Oct. 29-Nov. 4,"$50,779,799 ",-15.00%,"$55,767,888 ",-10.40%,18,Nightmare Before Christmas,44,/weekly/chart/?yr=1993&wk=44&p=.htm,1.9614,"$99,597,094 ","$109,380,495.30 "
1993,Oct. 22-28,"$59,710,463 ",-8.30%,"$62,269,693 ",-15.30%,16,Demolition Man,43,/weekly/chart/?yr=1993&wk=43&p=.htm,1.9614,"$117,113,275 ","$122,132,827.82 "
1993,Oct. 15-21,"$65,086,126 ",-15.60%,"$73,479,814 ",-12.30%,22,Demolition Man,42,/weekly/chart/?yr=1993&wk=42&p=.htm,1.9614,"$127,656,846 ","$144,119,828.43 "
1993,Oct. 8-14,"$77,073,353 ",18.10%,"$83,809,771 ",28.20%,20,Demolition Man,41,/weekly/chart/?yr=1993&wk=41&p=.htm,1.9614,"$151,168,026 ","$164,380,517.03 "
1993,Oct. 1-7,"$65,280,638 ",12.30%,"$65,393,258 ",6.30%,14,Malice,40,/weekly/chart/?yr=1993&wk=40&p=.htm,1.9614,"$128,038,353 ","$128,259,240.33 "
1993,Sep. 24-30,"$58,123,055 ",30.20%,"$61,491,852 ",21.80%,18,The Good Son,39,/weekly/chart/?yr=1993&wk=39&p=.htm,1.9614,"$113,999,808 ","$120,607,207.30 "
1993,Sep. 17-23,"$44,649,003 ",0.80%,"$50,467,807 ",0.80%,17,Striking Distance,38,/weekly/chart/?yr=1993&wk=38&p=.htm,1.9614,"$87,572,441 ","$98,985,167.35 "
1993,Sep. 10-16,"$44,290,696 ",-33.20%,"$50,053,871 ",-34.00%,17,The Fugitive,37,/weekly/chart/?yr=1993&wk=37&p=.htm,1.9614,"$86,869,674 ","$98,173,292.88 "
1993,Sep. 3-9,"$66,256,697 ",-3.50%,"$75,884,736 ",-3.50%,18,The Fugitive,36,/weekly/chart/?yr=1993&wk=36&p=.htm,1.9614,"$129,952,749 ","$148,836,728.58 "
1993,Aug. 27-Sep. 2,"$68,666,814 ",-19.80%,"$78,605,743 ",-17.30%,21,The Fugitive,35,/weekly/chart/?yr=1993&wk=35&p=.htm,1.9614,"$134,679,838 ","$154,173,582.89 "
1993,Aug. 20-26,"$85,628,595 ",-18.60%,"$95,086,227 ",-15.40%,21,The Fugitive,34,/weekly/chart/?yr=1993&wk=34&p=.htm,1.9614,"$167,947,872 ","$186,497,623.97 "
1993,Aug. 13-19,"$105,179,672 ",-3.30%,"$112,352,412 ",-5.90%,18,The Fugitive,33,/weekly/chart/?yr=1993&wk=33&p=.htm,1.9614,"$206,294,429 ","$220,362,701.80 "
1993,Aug. 6-12,"$108,755,904 ",-7.80%,"$119,364,655 ",-8.00%,19,The Fugitive,32,/weekly/chart/?yr=1993&wk=32&p=.htm,1.9614,"$213,308,681 ","$234,116,183.24 "
1993,Jul. 30-Aug. 5,"$117,934,860 ",-7.70%,"$129,787,624 ",-2.80%,19,Rising Sun,31,/weekly/chart/?yr=1993&wk=31&p=.htm,1.9614,"$231,311,851 ","$254,559,301.18 "
1993,Jul. 23-29,"$127,773,575 ",-2.90%,"$133,494,823 ",-1.00%,17,In the Line of Fire,30,/weekly/chart/?yr=1993&wk=30&p=.htm,1.9614,"$250,609,041 ","$261,830,425.79 "
1993,Jul. 16-22,"$131,612,633 ",-12.60%,"$134,870,471 ",-12.30%,17,The Firm,29,/weekly/chart/?yr=1993&wk=29&p=.htm,1.9614,"$258,138,787 ","$264,528,556.65 "
1993,Jul. 9-15,"$150,646,777 ",-13.70%,"$153,859,970 ",-12.80%,16,The Firm,28,/weekly/chart/?yr=1993&wk=28&p=.htm,1.9614,"$295,471,456 ","$301,773,660.97 "
1993,Jul. 2-8,"$174,610,457 ",38.20%,"$176,532,079 ",39.10%,16,The Firm,27,/weekly/chart/?yr=1993&wk=27&p=.htm,1.9614,"$342,472,684 ","$346,241,662.19 "
1993,Jun. 25-Jul. 1,"$126,328,080 ",2.40%,"$126,896,674 ",-0.60%,15,Jurassic Park,26,/weekly/chart/?yr=1993&wk=26&p=.htm,1.9614,"$247,773,915 ","$248,889,128.72 "
1993,Jun. 18-24,"$123,427,898 ",-1.80%,"$127,597,826 ",-0.60%,16,Jurassic Park,25,/weekly/chart/?yr=1993&wk=25&p=.htm,1.9614,"$242,085,636 ","$250,264,335.05 "
1993,Jun. 11-17,"$125,687,189 ",67.30%,"$128,385,233 ",61.20%,19,Jurassic Park,24,/weekly/chart/?yr=1993&wk=24&p=.htm,1.9614,"$246,516,902 ","$251,808,717.86 "
1993,Jun. 4-10,"$75,122,799 ",-22.60%,"$79,623,249 ",-21.80%,20,Cliffhanger,23,/weekly/chart/?yr=1993&wk=23&p=.htm,1.9614,"$147,342,301 ","$156,169,270.99 "
1993,May 28-Jun. 3,"$97,023,101 ",55.70%,"$101,812,513 ",57.50%,17,Cliffhanger,22,/weekly/chart/?yr=1993&wk=22&p=.htm,1.9614,"$190,296,517 ","$199,690,242.89 "
1993,May 21-27,"$62,317,503 ",31.70%,"$64,663,851 ",27.50%,16,Sliver,21,/weekly/chart/?yr=1993&wk=21&p=.htm,1.9614,"$122,226,600 ","$126,828,615.97 "
1993,May 14-20,"$47,315,435 ",6.10%,"$50,727,815 ",8.50%,19,Dave,20,/weekly/chart/?yr=1993&wk=20&p=.htm,1.9614,"$92,802,254 ","$99,495,134.73 "
1993,May 7-13,"$44,582,260 ",13.40%,"$46,751,595 ",4.10%,18,Dragon: The Bruce Lee Story,19,/weekly/chart/?yr=1993&wk=19&p=.htm,1.9614,"$87,441,534 ","$91,696,365.07 "
1993,Apr. 30-May6,"$39,299,774 ",-18.90%,"$44,929,843 ",-17.40%,20,Indecent Proposal,18,/weekly/chart/?yr=1993&wk=18&p=.htm,1.9614,"$77,080,716 ","$88,123,266.95 "
1993,Apr. 23-29,"$48,466,149 ",-10.20%,"$54,395,392 ",-7.30%,19,Indecent Proposal,17,/weekly/chart/?yr=1993&wk=17&p=.htm,1.9614,"$95,059,210 ","$106,688,546.63 "
1993,Apr. 16-22,"$53,988,722 ",-28.40%,"$58,671,887 ",-26.60%,21,Indecent Proposal,16,/weekly/chart/?yr=1993&wk=16&p=.htm,1.9614,"$105,890,923 ","$115,076,261.46 "
1993,Apr. 9-15,"$75,418,345 ",36.00%,"$79,896,885 ",30.60%,20,Indecent Proposal,15,/weekly/chart/?yr=1993&wk=15&p=.htm,1.9614,"$147,921,971 ","$156,705,967.68 "
1993,Apr. 2-8,"$55,441,204 ",12.70%,"$61,194,871 ",10.00%,18,Cop and a Half,14,/weekly/chart/?yr=1993&wk=14&p=.htm,1.9614,"$108,739,753 ","$120,024,722.83 "
1993,Mar. 26-Apr. 1,"$49,216,154 ",-20.70%,"$55,613,310 ",-18.70%,18,Teenage Mutant Ninja Turtles III,13,/weekly/chart/?yr=1993&wk=13&p=.htm,1.9614,"$96,530,234 ","$109,077,313.33 "
1993,Mar. 19-25,"$62,087,663 ",19.60%,"$68,413,722 ",17.60%,19,Teenage Mutant Ninja Turtles III,12,/weekly/chart/?yr=1993&wk=12&p=.htm,1.9614,"$121,775,803 ","$134,183,435.42 "
1993,Mar. 12-18,"$51,929,573 ",-4.80%,"$58,154,581 ",-6.60%,22,Fire in the Sky,11,/weekly/chart/?yr=1993&wk=11&p=.htm,1.9614,"$101,852,206 ","$114,061,641.96 "
1993,Mar. 5-11,"$54,559,206 ",-9.20%,"$62,272,919 ",-2.60%,22,Falling Down,10,/weekly/chart/?yr=1993&wk=10&p=.htm,1.9614,"$107,009,844 ","$122,139,155.14 "
1993,Feb. 26-Mar. 4,"$60,101,858 ",-4.60%,"$63,905,934 ",-9.20%,20,Falling Down,9,/weekly/chart/?yr=1993&wk=09&p=.htm,1.9614,"$117,880,939 ","$125,342,073.45 "
1993,Feb. 19-25,"$62,980,736 ",-20.40%,"$70,366,572 ",-19.00%,20,Groundhog Day,8,/weekly/chart/?yr=1993&wk=08&p=.htm,1.9614,"$123,527,434 ","$138,013,662.96 "
1993,Feb. 12-18,"$79,068,889 ",20.90%,"$86,844,843 ",23.50%,20,Groundhog Day,7,/weekly/chart/?yr=1993&wk=07&p=.htm,1.9614,"$155,081,976 ","$170,333,363.57 "
1993,Feb. 5-11,"$65,428,947 ",22.30%,"$70,348,849 ",17.00%,20,Loaded Weapon 1,6,/weekly/chart/?yr=1993&wk=06&p=.htm,1.9614,"$128,329,239 ","$137,978,901.90 "
1993,Jan. 29-Feb. 4,"$53,520,989 ",-13.10%,"$60,155,438 ",-11.90%,20,Aladdin,5,/weekly/chart/?yr=1993&wk=05&p=.htm,1.9614,"$104,973,534 ","$117,986,028.15 "
1993,Jan. 22-28,"$61,595,276 ",-23.40%,"$68,261,262 ",-21.90%,19,Aladdin,4,/weekly/chart/?yr=1993&wk=04&p=.htm,1.9614,"$120,810,058 ","$133,884,407.59 "
1993,Jan. 15-21,"$80,373,960 ",20.80%,"$87,430,247 ",21.50%,22,Aladdin,3,/weekly/chart/?yr=1993&wk=03&p=.htm,1.9614,"$157,641,680 ","$171,481,547.26 "
1993,Jan. 8-14,"$66,532,115 ",-32.20%,"$71,979,984 ",-29.90%,20,A Few Good Men,2,/weekly/chart/?yr=1993&wk=02&p=.htm,1.9614,"$130,492,941 ","$141,178,132.87 "
1993,Jan. 1-7,"$98,095,044 ",-38.80%,"$102,657,282 ",-37.40%,19,Aladdin,1,/weekly/chart/?yr=1993&wk=01&p=.htm,1.9614,"$192,398,975 ","$201,347,132.81 "
1994,Dec. 30-Jan. 5,"$112,729,689 ",-15.70%,"$129,355,750 ",-14.50%,24,Dumb and Dumber,52,/weekly/chart/?yr=1994&wk=52&p=.htm,1.9426,"$218,986,860 ","$251,284,375.60 "
1994,Dec. 23-29,"$133,688,672 ",64.20%,"$151,317,247 ",79.30%,25,Dumb and Dumber,51,/weekly/chart/?yr=1994&wk=51&p=.htm,1.9426,"$259,701,439 ","$293,946,422.40 "
1994,Dec. 16-22,"$81,418,971 ",45.80%,"$84,409,997 ",44.50%,18,Dumb and Dumber,50,/weekly/chart/?yr=1994&wk=50&p=.htm,1.9426,"$158,163,169 ","$163,973,487.00 "
1994,Dec. 9-15,"$55,863,803 ",-4.30%,"$58,398,769 ",-0.10%,16,Disclosure,49,/weekly/chart/?yr=1994&wk=49&p=.htm,1.9426,"$108,520,115 ","$113,444,498.63 "
1994,Dec. 2-8,"$58,399,358 ",-47.00%,"$58,434,710 ",-48.50%,13,The Santa Clause,48,/weekly/chart/?yr=1994&wk=48&p=.htm,1.9426,"$113,445,643 ","$113,514,317.03 "
1994,Nov. 25-Dec. 1,"$110,150,430 ",-13.30%,"$113,344,962 ",-11.50%,17,The Santa Clause,47,/weekly/chart/?yr=1994&wk=47&p=.htm,1.9426,"$213,976,433 ","$220,182,079.29 "
1994,Nov. 18-24,"$127,011,729 ",21.30%,"$128,132,383 ",20.80%,18,Star Trek: Generations,46,/weekly/chart/?yr=1994&wk=46&p=.htm,1.9426,"$246,730,919 ","$248,907,882.77 "
1994,Nov. 11-17,"$104,735,819 ",61.40%,"$106,077,085 ",55.40%,17,Interview with the Vampire,45,/weekly/chart/?yr=1994&wk=45&p=.htm,1.9426,"$203,458,098 ","$206,063,619.67 "
1994,Nov. 4-10,"$64,905,671 ",6.20%,"$68,244,729 ",1.60%,18,Stargate,44,/weekly/chart/?yr=1994&wk=44&p=.htm,1.9426,"$126,084,701 ","$132,571,100.35 "
1994,Oct. 28-Nov. 3,"$61,117,424 ",1.20%,"$67,190,611 ",2.70%,20,Stargate,43,/weekly/chart/?yr=1994&wk=43&p=.htm,1.9426,"$118,725,714 ","$130,523,387.88 "
1994,Oct. 21-27,"$60,366,698 ",-13.70%,"$65,459,148 ",-8.50%,20,Pulp Fiction,42,/weekly/chart/?yr=1994&wk=42&p=.htm,1.9426,"$117,267,365 ","$127,159,876.02 "
1994,Oct. 14-20,"$69,972,054 ",10.50%,"$71,532,095 ",12.60%,17,Pulp Fiction,41,/weekly/chart/?yr=1994&wk=41&p=.htm,1.9426,"$135,926,574 ","$138,957,084.07 "
1994,Oct. 7-13,"$63,306,457 ",18.60%,"$63,507,411 ",14.60%,14,The Specialist,40,/weekly/chart/?yr=1994&wk=40&p=.htm,1.9426,"$122,978,094 ","$123,368,463.47 "
1994,Sep. 30-Oct. 6,"$53,395,503 ",18.40%,"$55,414,676 ",17.80%,17,The River Wild,39,/weekly/chart/?yr=1994&wk=39&p=.htm,1.9426,"$103,725,235 ","$107,647,648.11 "
1994,Sep. 23-29,"$45,109,713 ",-8.70%,"$47,039,212 ",-14.10%,16,Timecop,38,/weekly/chart/?yr=1994&wk=38&p=.htm,1.9426,"$87,629,395 ","$91,377,608.00 "
1994,Sep. 16-22,"$49,407,166 ",8.20%,"$54,782,097 ",10.70%,19,Timecop,37,/weekly/chart/?yr=1994&wk=37&p=.htm,1.9426,"$95,977,557 ","$106,418,810.44 "
1994,Sep. 9-15,"$45,645,274 ",-42.30%,"$49,501,071 ",-47.20%,16,Forrest Gump,36,/weekly/chart/?yr=1994&wk=36&p=.htm,1.9426,"$88,669,767 ","$96,159,975.24 "
1994,Sep. 2-8,"$79,116,617 ",-2.60%,"$93,677,837 ",2.70%,21,Forrest Gump,35,/weekly/chart/?yr=1994&wk=35&p=.htm,1.9426,"$153,690,653 ","$181,977,042.21 "
1994,Aug. 26-Sep. 1,"$81,227,245 ",-22.10%,"$91,258,437 ",-15.20%,19,Natural Born Killers,34,/weekly/chart/?yr=1994&wk=34&p=.htm,1.9426,"$157,790,725 ","$177,277,155.13 "
1994,Aug. 19-25,"$104,200,883 ",-17.00%,"$107,598,155 ",-15.50%,16,Forrest Gump,33,/weekly/chart/?yr=1994&wk=33&p=.htm,1.9426,"$202,418,940 ","$209,018,425.50 "
1994,Aug. 12-18,"$125,477,738 ",-19.90%,"$127,326,462 ",-18.80%,14,Clear and Present Danger,32,/weekly/chart/?yr=1994&wk=32&p=.htm,1.9426,"$243,751,013 ","$247,342,313.74 "
1994,Aug. 5-11,"$156,544,702 ",2.90%,"$156,859,604 ",2.30%,14,Clear and Present Danger,31,/weekly/chart/?yr=1994&wk=31&p=.htm,1.9426,"$304,101,191 ","$304,712,914.95 "
1994,Jul. 29-Aug. 4,"$152,150,653 ",-2.50%,"$153,268,456 ",-2.70%,15,The Mask,30,/weekly/chart/?yr=1994&wk=30&p=.htm,1.9426,"$295,565,383 ","$297,736,809.26 "
1994,Jul. 22-28,"$156,077,233 ",2.90%,"$157,536,891 ",3.60%,14,Forrest Gump,29,/weekly/chart/?yr=1994&wk=29&p=.htm,1.9426,"$303,193,094 ","$306,028,601.66 "
1994,Jul. 15-21,"$151,753,050 ",2.80%,"$152,062,148 ",2.80%,15,True Lies,28,/weekly/chart/?yr=1994&wk=28&p=.htm,1.9426,"$294,793,006 ","$295,393,454.97 "
1994,Jul. 8-14,"$147,627,642 ",2.20%,"$147,991,030 ",1.20%,15,Forrest Gump,27,/weekly/chart/?yr=1994&wk=27&p=.htm,1.9426,"$286,779,056 ","$287,484,967.37 "
1994,Jul. 1-7,"$144,407,166 ",-0.90%,"$146,262,947 ",-1.10%,15,Lion King,26,/weekly/chart/?yr=1994&wk=26&p=.htm,1.9426,"$280,523,011 ","$284,128,021.45 "
1994,Jun. 24-30,"$145,747,991 ",45.90%,"$147,869,516 ",47.70%,15,Lion King,25,/weekly/chart/?yr=1994&wk=25&p=.htm,1.9426,"$283,127,676 ","$287,248,916.25 "
1994,Jun. 17-23,"$99,924,071 ",9.80%,"$100,128,570 ",8.80%,14,Wolf,24,/weekly/chart/?yr=1994&wk=24&p=.htm,1.9426,"$194,110,875 ","$194,508,131.20 "
1994,Jun. 10-16,"$91,030,512 ",12.40%,"$92,000,126 ",12.00%,15,Speed,23,/weekly/chart/?yr=1994&wk=23&p=.htm,1.9426,"$176,834,392 ","$178,717,948.11 "
1994,Jun. 3-9,"$80,964,832 ",-28.10%,"$82,155,646 ",-27.90%,16,The Flintstones,22,/weekly/chart/?yr=1994&wk=22&p=.htm,1.9426,"$157,280,966 ","$159,594,221.42 "
1994,May 27-Jun. 2,"$112,643,340 ",72.70%,"$113,871,603 ",68.10%,14,The Flintstones,21,/weekly/chart/?yr=1994&wk=21&p=.htm,1.9426,"$218,819,120 ","$221,205,123.53 "
1994,May 20-26,"$65,217,655 ",19.40%,"$67,723,479 ",11.20%,16,Maverick,20,/weekly/chart/?yr=1994&wk=20&p=.htm,1.9426,"$126,690,756 ","$131,558,528.58 "
1994,May 13-19,"$54,624,246 ",64.50%,"$60,904,660 ",53.80%,21,When a Man Loves a Woman,19,/weekly/chart/?yr=1994&wk=19&p=.htm,1.9426,"$106,112,172 ","$118,312,401.72 "
1994,May 6-12,"$33,198,150 ",-8.00%,"$39,601,207 ",-14.30%,22,Four Weddings and a Funeral,18,/weekly/chart/?yr=1994&wk=18&p=.htm,1.9426,"$64,490,186 ","$76,928,660.49 "
1994,Apr. 29-May5,"$36,079,216 ",-4.70%,"$46,212,698 ",-3.00%,22,Four Weddings and a Funeral,17,/weekly/chart/?yr=1994&wk=17&p=.htm,1.9426,"$70,086,898 ","$89,772,035.35 "
1994,Apr. 22-28,"$37,876,120 ",-10.40%,"$47,628,584 ",-8.20%,22,Four Weddings and a Funeral,16,/weekly/chart/?yr=1994&wk=16&p=.htm,1.9426,"$73,577,535 ","$92,522,512.46 "
1994,Apr. 15-21,"$42,267,940 ",-25.30%,"$51,865,193 ",-21.40%,23,Four Weddings and a Funeral,15,/weekly/chart/?yr=1994&wk=15&p=.htm,1.9426,"$82,109,013 ","$100,752,480.18 "
1994,Apr. 8-14,"$56,606,566 ",-7.20%,"$66,019,229 ",-8.60%,21,D2: The Mighty Ducks,14,/weekly/chart/?yr=1994&wk=14&p=.htm,1.9426,"$109,962,994 ","$128,247,880.26 "
1994,Apr. 1-7,"$60,980,597 ",10.70%,"$72,230,655 ",12.20%,22,D2: The Mighty Ducks,13,/weekly/chart/?yr=1994&wk=13&p=.htm,1.9426,"$118,459,916 ","$140,314,095.36 "
1994,Mar. 25-31,"$55,101,017 ",-3.00%,"$64,384,917 ",-4.40%,23,The Naked Gun 33 1/3,12,/weekly/chart/?yr=1994&wk=12&p=.htm,1.9426,"$107,038,339 ","$125,073,092.35 "
1994,Mar. 18-24,"$56,805,991 ",11.30%,"$67,327,304 ",7.00%,26,The Naked Gun 33 1/3,11,/weekly/chart/?yr=1994&wk=11&p=.htm,1.9426,"$110,350,394 ","$130,788,925.47 "
1994,Mar. 11-17,"$51,028,857 ",-1.20%,"$62,937,478 ",-3.40%,22,Guarding Tess,10,/weekly/chart/?yr=1994&wk=10&p=.htm,1.9426,"$99,127,827 ","$122,261,320.90 "
1994,Mar. 4-10,"$51,639,313 ",-12.10%,"$65,146,750 ",-4.00%,22,Ace Ventura: Pet Detective,9,/weekly/chart/?yr=1994&wk=09&p=.htm,1.9426,"$100,313,689 ","$126,553,016.75 "
1994,Feb. 25-Mar. 3,"$58,756,243 ",-31.40%,"$67,843,544 ",-27.40%,18,On Deadly Ground,8,/weekly/chart/?yr=1994&wk=08&p=.htm,1.9426,"$114,138,922 ","$131,791,764.90 "
1994,Feb. 18-24,"$85,610,884 ",25.70%,"$93,382,215 ",24.80%,19,On Deadly Ground,7,/weekly/chart/?yr=1994&wk=07&p=.htm,1.9426,"$166,306,311 ","$181,402,771.72 "
1994,Feb. 11-17,"$68,087,454 ",-3.10%,"$74,854,958 ",-9.10%,21,Ace Ventura: Pet Detective,6,/weekly/chart/?yr=1994&wk=06&p=.htm,1.9426,"$132,265,580 ","$145,412,023.67 "
1994,Feb. 4-10,"$70,295,235 ",11.30%,"$82,317,228 ",16.00%,24,Ace Ventura: Pet Detective,5,/weekly/chart/?yr=1994&wk=05&p=.htm,1.9426,"$136,554,380 ","$159,908,107.98 "
1994,Jan. 28-Feb. 3,"$63,163,485 ",-10.70%,"$70,983,794 ",-8.70%,22,Mrs. Doubtfire,4,/weekly/chart/?yr=1994&wk=04&p=.htm,1.9426,"$122,700,358 ","$137,891,963.46 "
1994,Jan. 21-27,"$70,696,544 ",-17.90%,"$77,781,152 ",-18.00%,20,Philadelphia,3,/weekly/chart/?yr=1994&wk=03&p=.htm,1.9426,"$137,333,956 ","$151,096,400.54 "
1994,Jan. 14-20,"$86,132,484 ",14.60%,"$94,861,011 ",19.60%,25,Philadelphia,2,/weekly/chart/?yr=1994&wk=02&p=.htm,1.9426,"$167,319,562 ","$184,275,456.78 "
1994,Jan. 7-13,"$75,157,877 ",-22.30%,"$79,306,498 ",-25.10%,19,Mrs. Doubtfire,1,/weekly/chart/?yr=1994&wk=01&p=.htm,1.9426,"$146,000,469 ","$154,059,512.86 "
1995,Dec. 29-Jan. 4,"$146,901,726 ",-7.80%,"$166,361,879 ",-7.20%,26,Toy Story,52,/weekly/chart/?yr=1995&wk=52&p=.htm,1.8667,"$274,216,555 ","$310,542,174.13 "
1995,Dec. 22-28,"$159,376,054 ",87.30%,"$179,189,497 ",110.20%,22,Toy Story,51,/weekly/chart/?yr=1995&wk=51&p=.htm,1.8667,"$297,501,967 ","$334,487,061.07 "
1995,Dec. 15-21,"$85,097,899 ",37.00%,"$85,241,302 ",35.60%,16,Toy Story,50,/weekly/chart/?yr=1995&wk=50&p=.htm,1.8667,"$158,849,411 ","$159,117,097.07 "
1995,Dec. 8-14,"$62,123,880 ",-19.40%,"$62,877,586 ",-18.50%,15,Toy Story,49,/weekly/chart/?yr=1995&wk=49&p=.htm,1.8667,"$115,964,576 ","$117,371,493.87 "
1995,Dec. 1-7,"$77,055,580 ",-40.60%,"$77,138,684 ",-40.70%,14,Toy Story,48,/weekly/chart/?yr=1995&wk=48&p=.htm,1.8667,"$143,837,083 ","$143,992,210.13 "
1995,Nov. 24-30,"$129,782,354 ",2.00%,"$129,968,015 ",-2.20%,16,Toy Story,47,/weekly/chart/?yr=1995&wk=47&p=.htm,1.8667,"$242,260,394 ","$242,606,961.33 "
1995,Nov. 17-23,"$127,222,620 ",46.00%,"$132,880,673 ",50.10%,21,GoldenEye,46,/weekly/chart/?yr=1995&wk=46&p=.htm,1.8667,"$237,482,224 ","$248,043,922.93 "
1995,Nov. 10-16,"$87,157,242 ",38.60%,"$88,510,354 ",34.70%,20,When Nature Calls,45,/weekly/chart/?yr=1995&wk=45&p=.htm,1.8667,"$162,693,518 ","$165,219,327.47 "
1995,Nov. 3-9,"$62,873,260 ",2.00%,"$65,696,571 ",1.80%,23,Get Shorty,44,/weekly/chart/?yr=1995&wk=44&p=.htm,1.8667,"$117,363,419 ","$122,633,599.20 "
1995,Oct. 27-Nov. 2,"$61,641,812 ",0.20%,"$64,516,795 ",-1.00%,22,Get Shorty,43,/weekly/chart/?yr=1995&wk=43&p=.htm,1.8667,"$115,064,716 ","$120,431,350.67 "
1995,Oct. 20-26,"$61,497,367 ",1.00%,"$65,138,341 ",-2.90%,21,Get Shorty,42,/weekly/chart/?yr=1995&wk=42&p=.htm,1.8667,"$114,795,085 ","$121,591,569.87 "
1995,Oct. 13-19,"$60,895,561 ",-17.50%,"$67,114,534 ",-10.50%,22,Seven,41,/weekly/chart/?yr=1995&wk=41&p=.htm,1.8667,"$113,671,714 ","$125,280,463.47 "
1995,Oct. 6-12,"$73,809,598 ",24.00%,"$74,956,807 ",20.40%,18,Seven,40,/weekly/chart/?yr=1995&wk=40&p=.htm,1.8667,"$137,777,916 ","$139,919,373.07 "
1995,Sep. 29-Oct. 5,"$59,505,583 ",4.10%,"$62,259,622 ",2.50%,19,Seven,39,/weekly/chart/?yr=1995&wk=39&p=.htm,1.8667,"$111,077,088 ","$116,217,961.07 "
1995,Sep. 22-28,"$57,156,176 ",28.70%,"$60,717,807 ",12.80%,20,Seven,38,/weekly/chart/?yr=1995&wk=38&p=.htm,1.8667,"$106,691,529 ","$113,339,906.40 "
1995,Sep. 15-21,"$44,422,899 ",-8.30%,"$53,820,234 ",-6.00%,23,To Wong Foo...,37,/weekly/chart/?yr=1995&wk=37&p=.htm,1.8667,"$82,922,745 ","$100,464,436.80 "
1995,Sep. 8-14,"$48,467,039 ",-29.70%,"$57,229,210 ",-32.10%,20,To Wong Foo...,36,/weekly/chart/?yr=1995&wk=36&p=.htm,1.8667,"$90,471,806 ","$106,827,858.67 "
1995,Sep. 1-7,"$68,960,888 ",-13.40%,"$84,261,288 ",-11.60%,22,Mortal Kombat,35,/weekly/chart/?yr=1995&wk=35&p=.htm,1.8667,"$128,726,991 ","$157,287,737.60 "
1995,Aug. 25-31,"$79,644,967 ",-27.10%,"$95,274,224 ",-21.90%,25,Mortal Kombat,34,/weekly/chart/?yr=1995&wk=34&p=.htm,1.8667,"$148,670,605 ","$177,845,218.13 "
1995,Aug. 18-24,"$109,232,438 ",-3.90%,"$121,910,235 ",-5.80%,24,Mortal Kombat,33,/weekly/chart/?yr=1995&wk=33&p=.htm,1.8667,"$203,900,551 ","$227,565,772.00 "
1995,Aug. 11-17,"$113,702,974 ",-3.80%,"$129,354,468 ",-1.30%,24,Dangerous Minds,32,/weekly/chart/?yr=1995&wk=32&p=.htm,1.8667,"$212,245,551 ","$241,461,673.60 "
1995,Aug. 4-10,"$118,155,519 ",-8.60%,"$131,012,432 ",-2.70%,21,Waterworld,31,/weekly/chart/?yr=1995&wk=31&p=.htm,1.8667,"$220,556,969 ","$244,556,539.73 "
1995,Jul. 28-Aug. 3,"$129,332,538 ",-0.50%,"$134,645,968 ",-0.30%,18,Waterworld,30,/weekly/chart/?yr=1995&wk=30&p=.htm,1.8667,"$241,420,738 ","$251,339,140.27 "
